공장명(국가),차종,연료 유형,거래 구분,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,생산 상태
브라질공장,HB20,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,278,190,200,150,0,0,0,535,100,411,388,682,460,856,928,768,700,917,642,592,915,530,803,831,1609,1160,1598,920,1888,1094,881,1124,934,220,1774,3262,190,1702,1073,2806,2145,837,1748,1984,1222,1471,839,1661,992,310,1069,862,930,760,1300,721,1197,716,1031,1370,996,0,0,생산중
브라질공장,크레타,디젤,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,42,96,112,112,136,88,104,104,120,80,88,96,88,72,65,40,80,140,242,413,97,0,252,331,157,139,169,116,332,85,67,317,0,0,0,92,8,241,264,58,64,40,262,344,296,456,334,238,373,236,291,340,58,27,4,288,128,72,0,72,6,0,0,33,66,33,0,33,66,12,54,33,0,48,2,6,0,0,0,48,89,56,64,64,56,56,40,48,0,0,0,생산중
브라질공장,크레타,디젤,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,232,128,152,70,224,64,92,112,76,188,108,96,104,80,76,189,130,38,132,72,32,184,72,268,171,106,209,0,345,285,172,179,0,0,생산중
싱가포르공장,아이오닉5,전기,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,58,65,73,49,62,114,0,0,0,0,0,0,0,0,0,0,0,0,4,32,생산중
싱가포르공장,아이오닉6,전기,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,7,12,9,4,생산중
싱가포르공장,아이오닉5,전기,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,9,3,20,49,82,74,46,38,52,40,18,21,10,9,0,0,생산중
싱가포르공장,아이오닉5로보택시,전기,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,0,13,6,0,0,1,0,0,0,생산중
앨라배마공장,아이오닉5,전기,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,1623,4073,생산중
인도공장,엑센트,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,72,0,0,0,0,0,111,200,37,73,48,43,141,108,59,10,38,50,144,208,346,387,30,316,262,358,232,165,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516,5053,4883,4526,4433,4299,4757,4304,4462,4805,4248,3852,5388,4797,생산중
인도공장,그랜드i10,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6865,4947,5034,5117,5328,4948,4922,5365,5103,6235,5667,4489,5311,4940,생산중
인도공장,i20,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8205,9096,8000,8505,9001,9045,5002,3440,6333,6518,7340,5153,4414,4391,3150,6505,5830,4693,4707,4463,7921,6873,7558,7275,7814,7236,4697,8185,9287,6596,6472,6094,6162,5001,4896,6481,7212,5727,4574,7083,5131,5155,5199,5169,5315,4937,4913,4428,5354,3925,3453,4741,3627,생산중
인도공장,베르나,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755,4001,3687,4001,2858,2576,2610,2313,1701,712,2168,1678,1712,1571,1381,1424,1420,1194,1198,1272,1213,872,1477,1207,생산중
인도공장,엑스터,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7430,8647,8097,8325,7514,8229,7582,8475,7756,7697,6908,6037,6632,6908,7127,5747,5270,6068,5361,생산중
인도공장,베뉴,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6733,10321,6127,0,1242,4129,6734,8267,8469,8828,9265,12313,11779,11224,10722,11245,4840,4865,8185,8377,7924,10554,7932,10360,11377,10212,9220,8392,8300,10321,12000,11240,11033,9585,10738,8285,10738,9997,10024,10342,10213,11606,10062,10948,12204,11581,11180,10383,11831,8933,9614,9120,9327,9890,8840,9085,10259,10901,9754,10265,11106,10125,생산중
인도공장,크레타,디젤,내수,6589,8196,8163,7900,7057,7700,7981,8450,8835,8670,6822,6563,7918,9002,10001,9213,8377,6436,10556,10158,9292,9248,8528,114,9284,9278,10011,9390,11004,11111,10423,10394,11000,11702,9677,7631,10314,10206,11448,10487,9054,8334,6585,6001,6641,7269,6684,6713,6900,188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9869,9606,10532,12651,10973,13790,12625,12577,12866,11880,13321,10205,0,0,0,0,0,0,0,0,0,0,0,0,13212,15276,16458,15447,14662,16293,17350,16762,15902,17497,15452,12608,16787,15356,생산중
인도공장,크레타,디젤,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,961,생산중
인도공장,크레타,디젤,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,3103,3001,3468,1929,1392,2453,1002,3168,2516,2502,2422,1947,1986,2888,2304,2643,2847,2566,1478,1537,1559,2519,2037,2443,2119,1443,1493,1977,1837,1913,954,1827,1290,1420,1219,944,882,585,1105,2712,2204,2134,1342,1310,1264,생산중
인도공장,아이오닉5,전기,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,189,160,100,125,130,176,117,96,81,95,66,65,45,42,30,35,40,31,32,22,24,16,16,생산중
인도공장,투싼,디젤,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,343,419,487,247,12,180,498,581,550,379,263,239,236,237,202,118,209,183,157,110,201,168,114,129,125,98,141,84,33,64,73,생산중
인도공장,엑센트,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,1394,2701,3407,2950,2700,2685,2564,2537,2173,2153,2423,2776,2590,생산중
인도공장,그랜드i10,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821,3480,2675,2925,3671,3704,4564,4395,3388,4707,3376,4072,2846,3357,생산중
인도공장,i20,가솔린,수출,224,87,352,411,904,591,381,441,553,567,1122,1303,591,493,356,558,581,1047,1342,1447,845,1511,1372,498,65,1482,1748,1530,1124,883,1759,1247,1176,1094,513,214,135,976,2142,2048,428,1977,2266,772,752,716,423,0,16,10,5,0,528,551,49,291,591,1577,680,1,0,0,0,0,0,0,0,0,0,0,0,0,280,301,606,696,138,751,872,680,639,547,524,1699,1117,427,276,286,410,851,856,1169,675,880,39,83,226,407,577,265,887,410,375,587,532,512,1045,95,157,404,생산중
인도공장,베르나,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2485,5100,5403,5482,3663,6977,5886,4845,3475,4730,4499,4047,5416,4673,3563,4863,4641,4031,4054,4435,3105,생산중
인도공장,엑스터,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,26,40,13,2,5,1008,1009,733,919,1165,553,54,97,생산중
인도공장,베뉴,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,1072,394,465,346,46,374,81,519,559,508,479,407,644,979,921,110,748,874,735,1016,253,246,765,499,1051,907,942,553,2,0,459,554,498,1335,879,1249,1021,498,1006,1025,1511,1176,1912,1812,1096,671,397,172,701,929,1449,1279,1015,591,1104,719,501,264,429,381,481,생산중
인도공장,크레타,디젤,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,60,198,1219,2712,2902,2912,5647,1600,3138,3572,3145,914,4141,2633,1994,2879,1662,2472,4649,1891,1534,1833,2763,1517,2439,2018,2404,2587,1697,1342,2753,2236,3101,1902,513,329,193,616,435,427,205,358,200,279,292,12,1,375,406,308,268,306,654,172,386,261,375,생산중
인도공장,크레타,디젤,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,238,151,332,403,609,455,257,434,434,485,535,831,767,939,819,1472,1738,1233,906,1175,775,691,1193,833,1241,1077,756,1276,846,676,525,936,941,1189,1044,1346,160,22,403,800,858,690,571,생산중
인도네시아공장,스타게이저,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,4471,3535,3181,1106,314,994,2009,1772,574,1005,513,689,1684,1473,1751,812,877,1615,1964,1063,755,589,1223,600,782,618,715,722,1039,201,726,생산중
인도네시아공장,코나,하이브리드,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,165,170,176,434,124,61,63,생산중
인도네시아공장,아이오닉5,전기,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,215,94,189,277,333,250,305,46,242,201,649,950,974,1023,499,431,675,638,527,542,752,236,28,27,11,76,62,92,27,44,77,978,0,0,생산중
인도네시아공장,아이오닉5,전기,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,33,10,1,생산중
인도네시아공장,싼타페,디젤,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,104,36,149,161,142,132,108,102,154,110,27,128,86,65,77,44,86,20,15,52,116,23,22,37,27,82,36,42,9,17,31,145,0,0,생산중
인도네시아공장,싼타페,디젤,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,73,27,생산중
인도네시아공장,싼타페HEV,하이브리드,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,115,171,121,298,생산중
인도네시아공장,크레타,디젤,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,2438,2810,1093,957,1419,912,1701,1457,1587,884,1105,610,680,1052,429,999,559,262,212,72,493,630,447,1013,877,584,220,193,429,346,449,393,323,108,1066,634,491,생산중
인도네시아공장,스타게이저,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1802,1500,1100,600,0,115,541,455,540,1054,619,654,1214,1119,1141,924,492,1318,1688,1363,1986,1529,2285,2230,2065,1151,1012,654,525,278,생산중
인도네시아공장,코나,하이브리드,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,생산중
인도네시아공장,크레타,디젤,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,1946,2611,3099,4043,5162,5413,4854,3415,2864,3179,4084,3502,3079,2623,4045,4888,4569,4750,3530,2733,4851,3408,3012,3147,4183,2232,3459,4399,4076,4458,5205,2989,3328,4181,2423,4032,생산중
중국공장,엘란트라,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723,8314,11861,19433,16961,5488,11440,7614,10587,10290,8381,8816,7819,13068,13366,17009,7271,3761,5080,4014,3789,8580,11226,9403,13851,11562,8879,8129,5212,6891,12425,7340,9612,10598,5098,9823,10566,9526,11775,14579,7008,6631,12105,5301,7129,5845,1803,3054,3843,2373,2396,3149,5390,3226,생산중
중국공장,라페스타,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6688,8063,9220,0,0,0,0,0,0,0,0,0,0,0,0,3026,99,3806,4421,3434,3689,2970,2422,2905,3381,2101,1870,1448,1002,2020,880,506,614,230,72,3,1181,273,20,0,0,0,0,1,0,0,0,0,132,758,879,398,614,519,159,124,396,48,71,101,67,34,23,52,10,326,604,0,0,0,2,3,0,0,0,1,0,생산중
중국공장,쏘나타,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,3304,3664,2882,1916,436,1102,771,395,663,827,956,252,310,375,401,1141,1218,1014,69,129,141,55,30,388,292,490,653,469,543,478,165,224,212,170,293,298,145,306,188,144,155,174,22,273,1103,2038,2088,1913,821,770,767,756,985,1248,1207,794,생산중
중국공장,쿠스토,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2461,853,853,797,628,949,1203,1730,1623,1136,500,945,447,463,788,1348,1121,1279,1342,1421,1642,1156,680,1095,748,423,891,482,1047,905,635,851,1112,1273,800,1443,864,654,생산중
중국공장,IX25,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,4694,4591,6706,3834,71,4354,3986,2752,2838,2059,1762,3192,4030,5352,4067,2549,1071,2116,1541,2798,1959,963,1051,1132,299,608,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,2012,3779,624,908,991,387,324,628,780,466,1758,0,0,생산중
중국공장,투싼,디젤,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,3806,1727,1329,1151,1131,1374,1474,3902,6390,4143,3376,3663,321,522,1618,2333,4981,4370,4062,2936,3845,3874,3404,6019,3372,5417,6099,2759,4588,5699,4468,5241,7540,3567,2741,2740,897,1791,1750,1053,1625,1837,866,2082,1359,1485,347,생산중
중국공장,투싼,디젤,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11,56,32,14,36,30,32,39,26,18,90,58,11,8,7,7,3,1,10,3,0,2,1,1,0,0,0,0,0,1,0,0,0,0,14,0,0,생산중
중국공장,싼타페,디젤,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,810,342,271,258,151,153,생산중
중국공장,싼타페,디젤,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3243,1969,1109,848,858,1255,478,418,713,971,883,5,260,870,777,706,1152,845,978,1689,1423,1386,622,412,992,848,790,676,737,618,624,267,903,631,192,122,123,48,32,345,285,342,606,203,288,248,71,156,366,488,237,190,215,109,264,125,79,108,60,20,59,55,37,7,3,110,0,60,0,167,1,0,생산중
중국공장,엘란트라,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3524,2845,생산중
중국공장,쿠스토,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,171,60,8,63,140,0,0,0,0,0,0,0,0,0,0,0,0,144,125,생산중
중국공장,무파사,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,312,생산중
중국공장,싼타페,디젤,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,생산중
중국공장,쏘나타,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1300,생산중
